ID;anio;mes;Sexo;Edad;region;PEA;Desempleo;Salario
212481;2022;6;1;67;1;0;0;0
212491;2022;6;1;81;1;0;0;0
212501;2022;6;2;57;1;1;0;4542437
212511;2022;6;1;63;1;1;0;7042437
212521;2022;6;2;56;1;1;0;2042437
212522;2022;6;1;66;1;0;0;0
212531;2022;6;1;66;1;0;0;0
212532;2022;6;2;64;1;0;0;0
212541;2022;6;1;50;1;1;0;4342437
212542;2022;6;2;47;1;1;0;7342437
212551;2022;6;2;67;1;0;0;0
212561;2022;6;2;63;1;1;0;1853413
212562;2022;6;2;21;1;1;0;2442437
212563;2022;6;1;25;1;1;0;6000
212571;2022;6;1;61;1;1;0;6842437
212572;2022;6;2;53;1;1;0;2142437
212581;2022;6;1;61;1;1;0;1342437
212591;2022;6;2;60;1;1;0;3442437
212601;2022;6;1;36;1;1;0;10000
212611;2022;6;2;73;1;0;0;0
212621;2022;6;1;89;1;0;0;0
212622;2022;6;2;90;1;0;0;0
212631;2022;6;2;53;1;0;0;0
212632;2022;6;1;26;1;1;0;5303613
212633;2022;6;1;23;1;1;0;6342437
212641;2022;6;2;32;1;1;0;9842437
212642;2022;6;1;38;1;1;0;842437
212651;2022;6;1;91;1;0;0;0
212661;2022;6;2;76;1;0;0;0
212671;2022;6;2;42;1;1;0;7342437
212672;2022;6;2;17;1;0;0;0
212681;2022;6;2;93;1;0;0;0
212691;2022;6;2;56;1;1;0;94539
212692;2022;6;1;55;1;1;0;204539
212693;2022;6;1;24;1;1;0;4342437
212701;2022;6;2;82;1;0;0;0
212711;2022;6;1;72;1;1;0;2334244
212712;2022;6;2;74;1;0;0;0
212721;2022;6;2;48;1;1;0;2876731
212722;2022;6;1;54;1;1;0;75000
212723;2022;6;1;21;1;1;0;4643417
212724;2022;6;1;17;1;0;0;0
212731;2022;6;1;88;1;0;0;0
212732;2022;6;2;88;1;0;0;0
212741;2022;6;1;44;1;1;0;2464342
212751;2022;6;1;82;1;0;0;0
212752;2022;6;2;80;1;0;0;0
212761;2022;6;1;71;1;0;0;0
212771;2022;6;1;70;1;1;0;4142437
212781;2022;6;2;71;1;0;0;0
212782;2022;6;1;73;1;0;0;0
212791;2022;6;1;62;1;0;0;0
212792;2022;6;2;62;1;1;0;8342437
212793;2022;6;2;34;1;0;0;0
212794;2022;6;1;30;1;1;0;342437
212801;2022;6;2;29;1;1;0;3142437
212811;2022;6;1;41;1;1;0;7269877
212821;2022;6;1;68;1;1;0;12000
212831;2022;6;1;65;1;1;0;4042437
212841;2022;6;1;29;1;1;0;4342437
212842;2022;6;2;24;1;0;0;0
212851;2022;6;2;49;1;1;0;3531157
212861;2022;6;2;56;1;1;0;3142437
212871;2022;6;2;23;1;0;0;0
212872;2022;6;1;24;1;1;0;3142437
212881;2022;6;1;67;1;1;0;80000
212891;2022;6;1;83;1;0;0;0
212892;2022;6;2;78;1;0;0;0
212901;2022;6;2;40;1;1;0;2342437
212902;2022;6;1;43;1;1;0;5042437
212911;2022;6;1;52;1;1;0;70000
212921;2022;6;2;67;1;0;0;0
212922;2022;6;2;34;1;1;0;4442437
212931;2022;6;1;44;1;1;0;20000
212932;2022;6;2;42;1;1;0;5142437
212941;2022;6;1;57;1;1;0;7842437
212942;2022;6;2;57;1;0;0;0
212943;2022;6;2;26;1;1;0;5042437
212951;2022;6;2;35;1;1;0;5342437
212952;2022;6;1;25;1;1;0;3173515
212953;2022;6;1;36;1;1;0;25000
212961;2022;6;2;77;1;0;0;0
212962;2022;6;1;51;1;1;0;8000
212971;2022;6;2;73;1;0;0;0
212981;2022;6;1;80;1;0;0;0
212982;2022;6;2;77;1;0;0;0
212991;2022;6;1;25;1;1;1;0
212992;2022;6;2;55;1;1;0;4842437
213001;2022;6;2;58;1;1;0;7642437
213002;2022;6;1;62;1;1;0;30000
213003;2022;6;2;21;1;1;0;1542437
213011;2022;6;2;55;1;1;0;5942437
213012;2022;6;1;18;1;0;0;0
213021;2022;6;1;44;1;1;0;6342437
213022;2022;6;2;42;1;1;0;4842437
213031;2022;6;1;81;1;0;0;0
213041;2022;6;2;37;1;1;0;7442437
213042;2022;6;1;40;1;1;0;3842437
213051;2022;6;2;80;1;0;0;0
213061;2022;6;2;95;1;0;0;0
213071;2022;6;2;69;1;0;0;0
213072;2022;6;2;92;1;0;0;0
213081;2022;6;2;64;1;1;0;15000
213082;2022;6;1;25;1;1;0;3842437
213091;2022;6;1;64;1;0;0;0
213101;2022;6;1;64;1;0;0;0
213102;2022;6;2;57;1;1;0;1134244
213103;2022;6;2;16;1;0;0;0
213111;2022;6;1;65;1;0;0;0
213112;2022;6;2;57;1;1;0;1234244
213113;2022;6;2;27;1;1;0;3842437
213114;2022;6;2;19;1;0;0;0
213121;2022;6;1;53;1;1;0;1934244
213122;2022;6;2;53;1;1;0;1034244
213123;2022;6;1;19;1;0;0;0
213124;2022;6;2;15;1;0;0;0
213131;2022;6;1;59;1;1;0;320091
213132;2022;6;2;60;1;1;0;1234244
213133;2022;6;2;28;1;1;0;2542437
213141;2022;6;1;64;1;0;0;0
213151;2022;6;2;35;1;1;0;4420181
213152;2022;6;1;37;1;1;0;3942437
213161;2022;6;1;21;1;0;0;0
213162;2022;6;2;18;1;0;0;0
213171;2022;6;2;79;1;0;0;0
213181;2022;6;2;62;1;0;0;0
213191;2022;6;1;58;1;1;0;6812437
213192;2022;6;2;62;1;0;0;0
213201;2022;6;2;63;1;1;0;8000
213211;2022;6;1;39;1;1;0;5743417
213212;2022;6;2;39;1;1;0;8843417
213221;2022;6;2;38;1;1;0;5320
213223;2022;6;1;17;1;1;0;2203613
213231;2022;6;2;78;1;0;0;0
213241;2022;6;2;38;1;1;0;3242437
213242;2022;6;1;44;1;1;0;5242437
213243;2022;6;1;17;1;0;0;0
213251;2022;6;2;63;1;0;0;3118163
213261;2022;6;2;73;1;0;0;0
213262;2022;6;1;77;1;0;0;0
213271;2022;6;2;58;1;1;0;6142437
213272;2022;6;1;25;1;1;0;4042437
213281;2022;6;2;44;1;1;0;5642437
213282;2022;6;1;42;1;1;0;6242437
213291;2022;6;2;73;1;0;0;0
213301;2022;6;1;37;1;1;0;8142437
213302;2022;6;2;39;1;1;0;73000
213304;2022;6;1;21;1;1;0;2842437
213311;2022;6;1;67;1;0;0;0
213312;2022;6;2;67;1;0;0;0
213321;2022;6;2;81;1;0;0;0
213331;2022;6;2;59;1;1;0;6842437
213341;2022;6;2;69;1;0;0;0
213342;2022;6;2;89;1;0;0;0
213351;2022;6;2;50;1;1;0;3000
213352;2022;6;1;54;1;1;0;3542437
213353;2022;6;1;20;1;1;0;3000
213354;2022;6;1;15;1;0;0;0
213361;2022;6;1;46;1;1;0;9369748
213362;2022;6;2;53;1;0;0;0
213363;2022;6;1;18;1;0;0;0
213364;2022;6;2;21;1;0;0;0
213371;2022;6;2;41;1;1;0;3273594
213373;2022;6;2;77;1;0;0;0
213381;2022;6;1;75;1;0;0;0
213382;2022;6;2;75;1;0;0;0
213391;2022;6;2;68;1;0;0;0
213392;2022;6;2;40;1;1;0;3142437
213401;2022;6;1;67;1;0;0;0
213402;2022;6;2;55;1;0;0;0
213403;2022;6;2;34;1;1;0;2643417
213404;2022;6;1;21;1;1;1;0
213411;2022;6;2;72;1;0;0;0
213412;2022;6;2;33;1;1;0;342437
213413;2022;6;2;24;1;1;1;0
213421;2022;6;2;69;1;0;0;0
213422;2022;6;1;72;1;0;0;0
213431;2022;6;2;64;1;0;0;0
213432;2022;6;1;65;1;1;0;25000
213441;2022;6;2;79;1;0;0;0
213451;2022;6;2;51;1;1;0;2842437
213452;2022;6;1;50;1;1;0;3842437
213453;2022;6;1;22;1;1;0;1542437
213454;2022;6;2;20;1;0;0;0
213461;2022;6;2;46;1;1;0;2842437
213462;2022;6;1;46;1;1;0;18000
213463;2022;6;2;23;1;0;0;0
213464;2022;6;1;21;1;1;0;2542437
213471;2022;6;1;50;1;1;0;9009104
213472;2022;6;2;40;1;1;0;3342437
213474;2022;6;2;91;1;0;0;0
213481;2022;6;1;83;1;0;0;0
213491;2022;6;2;79;1;0;0;0
213501;2022;6;1;61;1;1;0;30000
213511;2022;6;2;70;1;0;0;0
213512;2022;6;1;40;1;1;1;0
213521;2022;6;2;52;1;1;0;3342437
213522;2022;6;1;15;1;0;0;0
213531;2022;6;1;71;1;0;0;0
213532;2022;6;2;57;1;0;0;0
213541;2022;6;2;40;1;1;0;10000
213542;2022;6;1;40;1;0;0;0
213543;2022;6;2;20;1;1;0;2242437
213544;2022;6;1;18;1;0;0;0
213551;2022;6;1;72;1;0;0;0
213552;2022;6;2;69;1;1;0;25000
213561;2022;6;2;30;1;1;1;0
213562;2022;6;1;34;1;1;0;20000
213571;2022;6;1;83;1;0;0;0
213581;2022;6;2;67;1;0;0;0
213582;2022;6;1;39;1;1;0;20000
213591;2022;6;1;78;1;0;0;0
213592;2022;6;2;74;1;0;0;0
213601;2022;6;2;85;1;0;0;0
213602;2022;6;1;88;1;0;0;0
213611;2022;6;1;47;1;1;0;2842437
213612;2022;6;2;51;1;1;0;5342437
213613;2022;6;2;17;1;0;0;0
213614;2022;6;1;81;1;0;0;0
213621;2022;6;1;39;1;1;0;15000
213622;2022;6;2;31;1;1;0;3842437
213631;2022;6;1;47;1;1;0;5142437
213632;2022;6;2;48;1;1;0;4042437
213633;2022;6;1;23;1;1;0;5342437
213641;2022;6;2;56;1;0;0;0
213642;2022;6;1;57;1;0;0;0
213651;2022;6;1;46;1;1;0;5142437
213652;2022;6;2;46;1;1;0;3342437
213661;2022;6;1;65;1;0;0;0
213662;2022;6;2;65;1;0;0;0
213671;2022;6;1;34;1;1;0;3342437
213672;2022;6;2;32;1;1;0;20000
213673;2022;6;2;15;1;0;0;0
213681;2022;6;2;54;1;1;0;5342437
213682;2022;6;1;58;1;1;0;8342437
213691;2022;6;1;52;1;1;0;49539
213692;2022;6;1;76;1;0;0;0
213693;2022;6;2;73;1;0;0;0
213701;2022;6;2;73;1;0;0;0
213711;2022;6;1;34;1;1;0;1342437
213712;2022;6;2;29;1;1;0;342437
213721;2022;6;1;43;1;1;0;342437
213722;2022;6;2;34;1;1;0;2242437
213731;2022;6;1;76;1;1;0;8000
213732;2022;6;2;71;1;0;0;0
213741;2022;6;1;60;1;1;0;4742437
213742;2022;6;2;63;1;1;0;5142437
213751;2022;6;1;22;1;1;1;0
213752;2022;6;2;23;1;1;0;1111176
213761;2022;6;2;50;1;1;0;2880177
213771;2022;6;2;74;1;0;0;0
213781;2022;6;2;42;1;1;0;1268037
213782;2022;6;1;20;1;0;0;0
213783;2022;6;1;15;1;0;0;0
213791;2022;6;1;78;1;0;0;0
213792;2022;6;2;84;1;0;0;0
213793;2022;6;2;44;1;0;0;0
213801;2022;6;2;75;1;0;0;0
213811;2022;6;2;46;1;1;0;3542437
213812;2022;6;1;49;1;1;1;0
213813;2022;6;1;16;1;0;0;0
213821;2022;6;2;59;1;1;0;5000
213831;2022;6;2;68;1;0;0;0
213832;2022;6;1;68;1;0;0;0
213833;2022;6;1;46;1;1;0;2342437
213841;2022;6;2;45;1;1;0;2992437
213842;2022;6;2;17;1;0;0;0
213843;2022;6;2;14;1;0;0;0
213851;2022;6;1;61;1;1;0;15000
213852;2022;6;2;59;1;1;0;3491157
213861;2022;6;2;33;1;1;0;2642437
213871;2022;6;2;61;1;1;0;2142437
213872;2022;6;1;60;1;1;0;50000
213881;2022;6;2;69;1;0;0;0
213891;2022;6;1;31;1;1;0;2542437
213892;2022;6;2;34;1;1;0;6000
213893;2022;6;2;14;1;0;0;0
213901;2022;6;2;38;1;1;0;3142437
213902;2022;6;2;19;1;0;0;0
213903;2022;6;1;29;1;1;0;2342437
213904;2022;6;2;61;1;1;0;2202437
213911;2022;6;1;69;1;0;0;0
213912;2022;6;2;65;1;0;0;0
213921;2022;6;2;52;1;1;0;2742437
213922;2022;6;1;52;1;1;0;6342437
213923;2022;6;2;18;1;0;0;0
213931;2022;6;2;36;1;1;0;15000
213932;2022;6;2;61;1;1;0;9342437
213941;2022;6;2;35;1;1;0;5342437
213951;2022;6;1;36;1;1;0;4342437
213952;2022;6;2;42;1;1;0;4942437
213961;2022;6;2;61;1;1;0;9342437
213971;2022;6;1;46;1;1;0;150000
213972;2022;6;2;46;1;1;0;3842437
213973;2022;6;2;21;1;0;0;0
213974;2022;6;2;19;1;0;0;0
213981;2022;6;2;56;1;1;0;6842437
213982;2022;6;1;57;1;0;0;0
213991;2022;6;2;65;1;1;0;4542437
213992;2022;6;2;30;1;1;1;0
214001;2022;6;1;46;1;1;0;1034244
214002;2022;6;2;46;1;1;0;6942437
214003;2022;6;2;18;1;0;0;0
214004;2022;6;1;14;1;0;0;0
214011;2022;6;1;49;1;1;0;4142437
214012;2022;6;2;56;1;1;0;2342437
214021;2022;6;1;29;1;1;0;25000
214022;2022;6;2;25;1;1;0;1442437
214031;2022;6;1;33;1;1;0;4642437
214041;2022;6;2;64;1;0;0;0
214042;2022;6;1;71;1;0;0;0
214051;2022;6;1;64;1;0;0;0
214061;2022;6;2;60;1;0;0;0
214062;2022;6;1;37;1;1;0;3542437
214071;2022;6;1;57;1;1;0;342437
214072;2022;6;2;48;1;0;0;0
214081;2022;6;2;51;1;0;0;0
214082;2022;6;1;56;1;1;0;5342437
214091;2022;6;2;49;1;1;0;45000
214092;2022;6;2;24;1;1;0;1842437
214093;2022;6;2;17;1;1;0;342437
214101;2022;6;1;40;1;1;0;2092437
214111;2022;6;2;93;1;0;0;0
214121;2022;6;2;65;1;0;0;0
214131;2022;6;2;42;1;1;0;6144741
214132;2022;6;2;23;1;1;0;3542437
214133;2022;6;2;18;1;1;0;2233232
214141;2022;6;1;27;1;1;0;45000
214142;2022;6;2;19;1;1;0;0
214151;2022;6;2;34;1;1;0;2652437
214161;2022;6;1;52;1;1;0;2842437
214162;2022;6;2;36;1;1;0;0
214163;2022;6;1;26;1;1;0;1232437
214171;2022;6;1;59;1;0;0;0
214172;2022;6;2;53;1;0;0;0
214181;2022;6;2;74;1;1;0;3500
214191;2022;6;1;28;1;1;0;2842437
214192;2022;6;2;28;1;1;0;2912437
214201;2022;6;1;69;1;0;0;0
214211;2022;6;2;68;1;0;0;2000
214212;2022;6;1;34;1;1;0;3342437
214221;2022;6;1;79;1;0;0;0
214231;2022;6;2;36;1;1;0;5742437
214232;2022;6;1;31;1;1;0;4703613
214241;2022;6;1;80;1;0;0;0
214242;2022;6;2;64;1;0;0;0
214251;2022;6;2;52;1;1;0;1134244
214252;2022;6;1;61;1;1;0;5342437
214253;2022;6;2;24;1;1;0;342437
214261;2022;6;2;59;1;1;0;2742437
214262;2022;6;1;57;1;1;0;0
214263;2022;6;2;30;1;1;0;5542437
214271;2022;6;2;45;1;1;0;3842437
214272;2022;6;2;23;1;1;1;0
214281;2022;6;2;40;1;1;0;3342437
214282;2022;6;2;17;1;0;0;0
214291;2022;6;2;59;1;1;0;4542437
214292;2022;6;1;22;1;1;1;0
214301;2022;6;2;43;1;1;1;0
214311;2022;6;1;57;1;1;0;8370037
214312;2022;6;1;21;1;0;0;0
214321;2022;6;2;26;1;1;1;0
214322;2022;6;1;27;1;1;0;4138951
214331;2022;6;2;57;1;1;0;1084244
214341;2022;6;2;30;1;1;0;711463
214351;2022;6;1;38;1;1;0;35000
214361;2022;6;1;53;1;1;0;6742437
214362;2022;6;2;51;1;1;0;5042437
214371;2022;6;2;40;1;1;0;3103613
214372;2022;6;1;52;1;1;0;5042437
214373;2022;6;1;25;1;1;0;3242437
214381;2022;6;2;68;1;0;0;0
214382;2022;6;1;68;1;0;0;0
214391;2022;6;2;52;1;1;0;4342437
214392;2022;6;2;75;1;0;0;0
214393;2022;6;1;20;1;1;1;0
214401;2022;6;2;53;1;1;0;7842437
214402;2022;6;2;27;1;1;0;30000
214411;2022;6;2;30;1;1;0;3542437
214412;2022;6;1;34;1;1;0;4342437
214421;2022;6;1;67;1;0;0;0
214422;2022;6;2;64;1;0;0;0
214431;2022;6;1;61;1;0;0;0
214432;2022;6;2;27;1;1;0;3142437
214441;2022;6;1;83;1;0;0;0
214442;2022;6;2;76;1;0;0;0
214451;2022;6;2;80;1;0;0;0
214461;2022;6;1;70;1;0;0;0
214462;2022;6;1;34;1;1;0;2542437
214471;2022;6;2;61;1;0;0;0
214472;2022;6;1;58;1;1;0;15000
214481;2022;6;1;68;1;1;0;1000
214491;2022;6;2;64;1;1;0;1719463
214492;2022;6;2;22;1;0;0;0
214501;2022;6;1;32;1;1;0;565363
214502;2022;6;2;30;1;1;1;0
214511;2022;6;2;84;1;0;0;0
214521;2022;6;1;55;1;1;0;5342437
214522;2022;6;2;51;1;1;0;18000
214531;2022;6;1;60;1;0;0;0
214532;2022;6;2;41;1;1;1;0
214533;2022;6;1;32;1;1;0;3342437
214534;2022;6;2;18;1;0;0;0
214541;2022;6;1;40;1;1;0;20000
214551;2022;6;2;58;1;1;0;0
214552;2022;6;1;32;1;1;0;2842437
214553;2022;6;1;29;1;1;0;3770029
214561;2022;6;1;45;1;1;0;5470029
214562;2022;6;2;44;1;0;0;0
214563;2022;6;2;24;1;1;0;2342437
214571;2022;6;1;56;1;1;0;3042437
214572;2022;6;2;45;1;0;0;0
214581;2022;6;2;63;1;1;0;2592437
214582;2022;6;1;67;1;1;0;2592437
214591;2022;6;2;56;1;1;0;3500837
214601;2022;6;2;41;1;1;0;4427385
214603;2022;6;1;18;1;0;0;0
214611;2022;6;2;58;1;0;0;0
214612;2022;6;1;69;1;0;0;0
214613;2022;6;1;39;1;1;1;0
214621;2022;6;1;31;1;1;0;5642437
214622;2022;6;2;21;1;0;0;0
214631;2022;6;1;56;1;1;0;4842437
214632;2022;6;2;52;1;1;0;1866307
214641;2022;6;1;33;1;1;0;7000
214642;2022;6;2;27;1;1;0;7000
214651;2022;6;1;61;1;0;0;0
214652;2022;6;1;23;1;1;0;2703613
214661;2022;6;2;57;1;1;0;2082437
214671;2022;6;1;64;1;1;0;0
214672;2022;6;2;65;1;0;0;0
214681;2022;6;1;42;1;1;0;5342437
214682;2022;6;2;39;1;0;0;0
214683;2022;6;1;19;1;0;0;0
214691;2022;6;2;78;1;0;0;0
214701;2022;6;1;46;1;1;0;4842437
214711;2022;6;1;52;1;1;0;3442437
214712;2022;6;2;49;1;1;0;3992437
214721;2022;6;1;60;1;0;0;0
214722;2022;6;2;47;1;1;0;14000
214723;2022;6;1;20;1;1;1;0
214724;2022;6;1;30;1;0;0;0
214725;2022;6;2;20;1;1;1;0
214726;2022;6;2;23;1;0;0;0
214731;2022;6;1;73;1;1;0;600
214741;2022;6;1;49;1;1;0;4342437
214742;2022;6;2;49;1;1;0;5342437
214743;2022;6;2;14;1;0;0;0
214744;2022;6;1;22;1;1;0;3142437
214751;2022;6;2;50;1;1;0;4342437
214752;2022;6;1;44;1;1;0;5842437
214761;2022;6;2;75;1;0;0;0
214762;2022;6;1;78;1;0;0;0
214771;2022;6;2;63;1;1;0;1484244
214772;2022;6;1;36;1;1;0;2842437
214773;2022;6;2;35;1;1;0;1034244
214781;2022;6;2;44;1;1;0;6542437
214782;2022;6;1;45;1;1;0;3842437
214783;2022;6;1;14;1;0;0;0
214791;2022;6;2;36;1;1;0;16000
214792;2022;6;1;46;1;1;0;15000
214793;2022;6;1;23;1;1;0;1943237
214801;2022;6;1;64;1;0;0;0
214802;2022;6;2;64;1;0;0;0
214811;2022;6;1;68;1;0;0;0
214812;2022;6;2;65;1;0;0;0
214821;2022;6;2;23;1;1;0;5042437
214831;2022;6;1;40;1;1;0;5192437
214841;2022;6;2;69;1;0;0;0
214842;2022;6;1;68;1;0;0;0
214851;2022;6;1;24;1;1;1;0
214852;2022;6;1;22;1;1;0;2842437
214861;2022;6;1;26;1;1;0;6143417
214862;2022;6;2;26;1;1;0;2942437
214871;2022;6;1;62;1;1;0;6542437
214872;2022;6;2;60;1;1;0;8342437
214873;2022;6;1;22;1;1;1;0
214874;2022;6;2;21;1;0;0;0
214881;2022;6;2;30;1;1;0;4842437
214891;2022;6;2;37;1;1;0;2330177
214892;2022;6;1;40;1;1;0;4010177
214901;2022;6;2;34;1;1;0;1642437
214902;2022;6;1;34;1;1;0;40000
214911;2022;6;2;36;1;1;0;342437
214912;2022;6;1;38;1;1;0;4292437
214921;2022;6;2;28;1;1;0;4330177
214931;2022;6;1;33;1;1;0;3442437
214932;2022;6;2;35;1;1;0;4242437
214933;2022;6;2;15;1;0;0;0
214934;2022;6;1;14;1;0;0;0
214941;2022;6;2;41;1;1;0;5342437
214942;2022;6;1;41;1;1;0;5142437
214943;2022;6;2;15;1;0;0;0
214951;2022;6;2;57;1;1;0;5192437
214961;2022;6;2;60;1;1;0;7342437
214962;2022;6;1;26;1;1;0;3142437
214963;2022;6;2;24;1;1;0;2142437
214971;2022;6;2;70;1;0;0;0
214981;2022;6;2;48;1;1;0;5542437
214982;2022;6;1;23;1;0;0;0
214991;2022;6;1;50;1;1;0;29000
214992;2022;6;2;53;1;1;0;0
215001;2022;6;1;61;1;0;0;0
215002;2022;6;2;56;1;1;0;342437
215003;2022;6;2;25;1;1;0;2742437
215011;2022;6;2;65;1;1;0;1844244
215021;2022;6;1;76;1;1;0;2842437
215022;2022;6;2;80;1;0;0;0
215031;2022;6;2;20;1;1;0;4376225
215041;2022;6;1;79;1;1;0;9000
215051;2022;6;1;33;1;1;0;2574437
215061;2022;6;2;37;1;1;0;4492437
215071;2022;6;1;48;1;1;0;8842437
215072;2022;6;2;45;1;1;0;2542437
215073;2022;6;1;18;1;0;0;0
215081;2022;6;2;65;1;0;0;0
215091;2022;6;2;63;1;0;0;0
215092;2022;6;1;65;1;1;0;7372437
215101;2022;6;2;56;1;1;0;2092437
215102;2022;6;2;79;1;0;0;0
215111;2022;6;2;45;1;1;0;30000
215112;2022;6;1;50;1;1;0;16000
215113;2022;6;1;84;1;0;0;0
215114;2022;6;1;21;1;1;0;2642437
215121;2022;6;2;65;1;0;0;0
215122;2022;6;1;64;1;0;0;0
215131;2022;6;2;60;1;1;0;342437
215141;2022;6;2;84;1;0;0;0
215142;2022;6;1;55;1;0;0;0
215151;2022;6;2;53;1;0;0;0
215152;2022;6;1;55;1;1;0;4958737
215153;2022;6;1;22;1;1;0;4000
215161;2022;6;1;67;1;0;0;0
215162;2022;6;2;61;1;1;0;24000
215163;2022;6;2;27;1;1;0;4542437
215171;2022;6;1;36;1;1;0;342437
215172;2022;6;2;28;1;1;0;2761176
215181;2022;6;1;81;1;0;0;0
215182;2022;6;2;84;1;0;0;0
215191;2022;6;2;30;1;1;0;7342437
215192;2022;6;1;36;1;1;0;3942437
215201;2022;6;2;66;1;0;0;0
215202;2022;6;1;89;1;0;0;0
215211;2022;6;1;24;1;1;0;3142437
215212;2022;6;2;21;1;0;0;0
215221;2022;6;1;39;1;1;0;30000
215222;2022;6;2;37;1;1;0;20000
215223;2022;6;1;22;1;1;1;0
215224;2022;6;2;18;1;1;1;0
215225;2022;6;2;16;1;0;0;0
215231;2022;6;2;72;1;0;0;0
215232;2022;6;1;73;1;0;0;0
215241;2022;6;1;80;1;0;0;0
215242;2022;6;2;60;1;1;0;4000
215243;2022;6;2;23;1;1;1;0
215244;2022;6;1;35;1;1;0;17000
215245;2022;6;1;31;1;1;0;17000
215251;2022;6;2;31;1;1;1;0
215261;2022;6;2;24;1;1;0;3000
215271;2022;6;1;50;1;1;0;25000
215272;2022;6;2;62;1;0;0;0
215273;2022;6;1;22;1;1;1;0
215281;2022;6;2;54;1;0;0;0
215282;2022;6;1;53;1;1;0;3666464
215283;2022;6;1;25;1;1;0;3008901
215284;2022;6;1;20;1;0;0;0
215291;2022;6;1;61;1;1;0;1142437
215292;2022;6;2;59;1;1;0;1327577
215293;2022;6;2;22;1;1;0;318872
215301;2022;6;2;45;1;1;1;0
215302;2022;6;1;47;1;1;0;8000
215303;2022;6;1;27;1;0;0;0
215304;2022;6;2;18;1;1;1;0
215305;2022;6;2;15;1;0;0;0
215311;2022;6;1;34;1;1;0;2442437
215312;2022;6;2;35;1;1;0;3342437
215321;2022;6;2;22;1;1;1;0
215322;2022;6;1;51;1;1;0;9522437
215323;2022;6;2;48;1;0;0;0
215324;2022;6;2;26;1;1;1;0
215331;2022;6;2;40;1;1;0;4242437
215341;2022;6;1;35;1;1;0;5042437
215342;2022;6;2;36;1;1;0;4742437
215351;2022;6;2;46;1;1;0;4773515
215352;2022;6;1;48;1;1;0;5402437
215353;2022;6;2;20;1;1;0;5000
215354;2022;6;1;24;1;1;1;0
215356;2022;6;1;86;1;0;0;0
215361;2022;6;2;55;1;1;0;24000
215362;2022;6;1;59;1;1;0;2042437
215371;2022;6;1;76;1;1;0;3000
215381;2022;6;1;50;1;1;0;5842437
215391;2022;6;2;56;1;1;0;140091
215401;2022;6;1;53;1;1;0;4227311
215402;2022;6;2;57;1;1;0;22000
215403;2022;6;2;18;1;1;0;0
215411;2022;6;1;55;1;1;0;18000
215421;2022;6;1;51;1;1;0;6342437
215422;2022;6;2;79;1;0;0;0
215431;2022;6;2;63;1;1;0;1602437
215432;2022;6;1;29;1;1;0;12000
215441;2022;6;2;63;1;0;0;0
215442;2022;6;2;87;1;0;0;0
215451;2022;6;2;67;1;1;0;2243417
215452;2022;6;2;87;1;0;0;0
215461;2022;6;1;48;1;1;0;5562437
215471;2022;6;2;34;1;1;0;45000
215472;2022;6;1;29;1;1;0;2842437
215481;2022;6;2;93;1;0;0;0
215491;2022;6;2;31;1;1;0;4228337
215492;2022;6;1;37;1;1;0;20000
215493;2022;6;1;33;1;1;1;0
215494;2022;6;2;15;1;0;0;0
215501;2022;6;2;41;1;1;0;4184874
215511;2022;6;1;80;1;0;0;0
215512;2022;6;1;44;1;1;0;4000
215521;2022;6;2;65;1;0;0;0
215522;2022;6;1;66;1;1;0;35000
215523;2022;6;1;16;1;0;0;0
215531;2022;6;2;32;1;1;0;3742437
215532;2022;6;1;34;1;1;0;2842437
215541;2022;6;1;67;1;0;0;0
215542;2022;6;2;79;1;0;0;0
215551;2022;6;2;93;1;0;0;0
215561;2022;6;1;57;1;1;0;40000
215562;2022;6;1;36;1;1;0;3842437
215571;2022;6;2;70;1;0;0;0
215572;2022;6;1;70;1;0;0;0
215581;2022;6;1;49;1;1;0;20000
215582;2022;6;2;57;1;0;0;0
215591;2022;6;2;27;1;1;0;2280177
215592;2022;6;1;48;1;1;0;3542437
215594;2022;6;2;17;1;1;1;0
215601;2022;6;2;27;1;1;0;3122437
215602;2022;6;1;37;1;1;0;3731157
215611;2022;6;2;64;1;0;0;0
215621;2022;6;1;39;1;1;1;0
215622;2022;6;2;91;1;0;0;0
215631;2022;6;2;86;1;0;0;0
215632;2022;6;1;65;1;0;0;0
215633;2022;6;1;44;1;1;0;377437
215641;2022;6;2;83;1;0;0;0
215651;2022;6;1;40;1;1;0;3642437
215652;2022;6;2;20;1;1;0;0
215661;2022;6;2;27;1;0;0;0
215662;2022;6;1;34;1;1;0;2842437
215671;2022;6;2;44;1;1;0;60000
215672;2022;6;1;52;1;1;0;20000
215673;2022;6;2;18;1;0;0;0
215675;2022;6;2;85;1;0;0;0
215681;2022;6;1;31;1;0;0;0
215682;2022;6;2;33;1;1;0;2342437
215683;2022;6;2;48;1;1;1;0
215684;2022;6;1;53;1;1;1;0
215685;2022;6;2;23;1;1;0;2242437
215691;2022;6;2;39;1;1;0;342437
215692;2022;6;1;40;1;1;0;4042437
215701;2022;6;1;36;1;1;0;2942437
215711;2022;6;2;32;1;0;0;0
215712;2022;6;1;33;1;1;0;25000
215721;2022;6;2;60;1;0;0;0
215722;2022;6;1;66;1;0;0;0
215723;2022;6;1;37;1;1;0;15000
215731;2022;6;2;62;1;1;0;4000
215741;2022;6;2;48;1;1;0;642437
215742;2022;6;1;46;1;1;1;0
